SwisNo,UnitNo,SiteName,CountyID,County,Operator,Location,PlaceName,Zip,EnforAgent,Owner,Category,Activity,RegStatus,OpStatus,Latitude,Longitude,SiteID,UnitID
54-CR-0019,1,Visalia Garbage & Disposal (Akers Site) ,54,Tulare,,"National Guard Armory, 1100 N Akers Rd.,",Visalia                                 ,93274,County of Tulare                        ,California National Guard Armory        ,Disposal                           ,Solid Waste Disposal Site          ,To Be Determined                   ,Closed,36.2,-119.21,4987,5070
54-CR-0021,1,Visalia Garbage & Disposal Co. A328 Site,54,Tulare,,Nw Corner Ave. 328 & Rd. 76,Visalia                                 ,93277,County of Tulare                        ,City Of Visalia                         ,Disposal                           ,Solid Waste Disposal Site          ,To Be Determined                   ,Closed,36.33333,-119.3,4989,5072
54-CR-0021,1,Visalia Garbage & Disposal Co. A328 Site,54,Tulare,,Nw Corner Ave. 328 & Rd. 76,Visalia                                 ,93277,County of Tulare                        ,Visalia Garbage And Disposal Co.        ,Disposal                           ,Solid Waste Disposal Site          ,To Be Determined                   ,Closed,36.33333,-119.3,4989,5072
01-AA-0313,1,Vision Recycling,1,Alameda,T.W.D.C. Industries Corp.,6756 Central Ave.,Newark                                  ,94560,County of Alameda,"Whitkin Enterprises I, LLC",Composting                         ,Chipping and Grinding Activity Fac./ Op.,Notification                       ,Active                             ,37.52517,-122.02693,11335,11930
01-AA-0308,1,Vision Recycling,1,Alameda,TWDC IndustriesCorp dba Vision Recycling,30 Greenville Rd.,Livermore                               ,94551,County of Alameda,James K. Mills and Jeraldin L. Mills,Transfer/Processing                ,Small Vol CD Wood Debris ChipGrind Op,Notification                       ,Active                             ,37.71379,-121.69612,11303,11891
37-CR-0081,1,Vista Burnsite,37,San Diego,,1300 Lee Drive,Oceanside                               ,92054,County of San Diego                     ,City Of Oceanside,Disposal                           ,Solid Waste Disposal Site          ,Pre-regulations                    ,Closed,33.21756,-117.26203,3878,3920
03-CR-0010,1,Volcano County Dump,3,Amador,County of Amador - Waste Management,Ram`s Horn Grade 2 Mi Fr Volcano,Volcano                                 ,95689,County of Amador,BLM,Disposal                           ,Solid Waste Disposal Site          ,Unpermitted                        ,Closed,38.46653,-120.62722,108,110
57-AA-0034,1,"Volkl and Sons, Inc.",57,Yolo,"Volkl and Sons, Inc.",39800 Kentucky Avenue,Woodland                                ,95695,County of Yolo,"Volkl and Sons, Inc.",Composting                         ,Composting Operation (Green Waste) ,Notification                       ,Clean Closed                       ,38.69498,-121.77061,10448,10681
16-CR-0011,1,Volpa Landfill,16,Kings,,"T18s, R22e, S20 / 8526 8-1/2 Ave,",Hanford                                 ,93230,County of Kings                         ,"Berrett, Leroy K. , Trust",Disposal                           ,Solid Waste Disposal Site          ,Pre-regulations                    ,Closed,36.34916,-119.61111,1244,1258
19-AA-5097,1,W C Hardisty,19,Los Angeles,,6052 Shull St.,Bell Gardens                            ,90201,County of Los Angeles,Metal Surfaces Inc.                     ,Disposal                           ,Solid Waste Disposal Site          ,Pre-regulations                    ,Closed,33.95389,-118.15889,1566,1594
33-CR-0035,1,Wade Landfill,33,Riverside,,11749 Roberts Road,Riverside                               ,92506,County of Riverside,"King, Mr.",Disposal                           ,Solid Waste Disposal Site          ,Pre-regulations                    ,Closed,33.8998,-117.3532,3061,3094
26-AA-0001,1,Walker Landfill,26,Mono,County Of Mono,280 Offal Road / off Eastside Lane,Walker                                  ,96107,County of Mono,County of Mono Dept. Public Works,Disposal                           ,Solid Waste Landfill,Permitted                          ,Active                             ,38.5545,-119.4548,2449,2481
26-AA-0012,1,Walker Transfer Station,26,Mono,County Of Mono,280 Offal Road off Eastside Road,Walker                                  ,96107,County of Mono,County Of Mono,Transfer/Processing                ,Limited Volume Transfer Operation,Notification                       ,Active                             ,38.55543,-119.45476,2460,2492
19-AA-5244,1,Walnut Creek,19,Los Angeles,,1505 S Valley Center Ave,San Dimas                               ,91773,County of Los Angeles,,Disposal                           ,Solid Waste Disposal Site          ,Unpermitted                        ,Closed,34.0904,-117.8377,1614,1642
19-AR-5102,1,Wards Dump,19,Los Angeles,,186th Street And Vermont,Gardena (in City of Los Angeles)        ,91387,City of Los Angeles,,Disposal                           ,Solid Waste Disposal Site          ,Unpermitted                        ,Closed,33.86166,-118.28982,1935,1966
34-CR-5017,1,Waring`s Dump,34,Sacramento,,63rd And Morrison Creek,Sacramento                              ,95824,County of Sacramento,City of Sacramento,Disposal                           ,Solid Waste Disposal Site          ,Pre-regulations                    ,Closed,38.30741,-121.25741,3180,3219
34-CR-5017,1,Waring`s Dump,34,Sacramento,,63rd And Morrison Creek,Sacramento                              ,95824,County of Sacramento,Krishna Living Trust,Disposal                           ,Solid Waste Disposal Site          ,Pre-regulations                    ,Closed,38.30741,-121.25741,3180,3219
34-CR-5017,1,Waring`s Dump,34,Sacramento,,63rd And Morrison Creek,Sacramento                              ,95824,County of Sacramento,"Lupsa, Viorel",Disposal                           ,Solid Waste Disposal Site          ,Pre-regulations                    ,Closed,38.30741,-121.25741,3180,3219
37-CR-0082,1,Warner Springs Ranch,37,San Diego,Warner Springs Ranch                    ,"S of Hwy 79, NW of Warner Springs",Warner Springs                          ,92086,County of San Diego                     ,Warner Springs Ranch                    ,Disposal                           ,Solid Waste Disposal Site          ,Pre-regulations                    ,Closed,33.28333,-116.63333,3879,3921
15-CR-0035,1,Wasco Bd,15,Kern,County of Kern Waste Management Dept.,"NW/4, SE/4, Sec 9, T27S, R24E",Wasco                                   ,93280,County of Kern,City Of Wasco                           ,Disposal                           ,Solid Waste Disposal Site          ,Pre-regulations                    ,Closed,35.5926,-119.38616,1064,1078
19-AR-1218,1,Washington Blvd. Bulky Item DropOff Ct.,19,Los Angeles,City of Los Angeles Bureau of Sanition,2469 East Washington Blvd.,Los Angeles (City)                      ,90023,City of Los Angeles,City of Los Angeles Bureau of Sanition,Transfer/Processing                ,Limited Volume Transfer Operation,Notification                       ,Active                             ,34.0177,-118.226,10199,10301
29-AA-0004,1,Washington Transfer Station,29,Nevada,Waste Management of Nevada County,15886 Gaston Rd; 1 Mi E Washington,Washington                              ,95959,County of Nevada                        ,"County of Nevada, Dept. San./Trans.",Transfer/Processing                ,Medium Volume Transfer/Proc Fac    ,Permitted                          ,Active                             ,39.36127,-120.79312,2577,2609
37-AA-0928,1,Waste Management Of North County,37,San Diego,Waste Management Of North County        ,2376 Industry Street,Oceanside                               ,92054,County of San Diego                     ,Waste Management Of North County        ,Transfer/Processing                ,Sealed Container Transfer Operation,Notification                       ,Active                             ,33.19854,-117.34794,3770,3812
30-AB-0363,1,Waste Management Of Orange,30,Orange,"USA Waste Of California, Inc.",2050 Glassell Street,Orange                                  ,92865,County of Orange                        ,Hambarian Properties,Transfer/Processing                ,Large Volume Transfer/Proc Facility,Permitted                          ,Active                             ,33.82155,-117.8543,2645,2676
37-AA-0967,1,Waste Management of San Diego -LVTO,37,San Diego,Universal Refuse Removal Recycling & TS,1001 West Bradley Avenue,El Cajon                                ,92020,County of San Diego                     ,City of El Cajon,Transfer/Processing                ,Limited Volume Transfer Operation,Notification                       ,Active                             ,32.81621,-116.9746,10868,11326
34-AA-0191,5,"Waste Management Recycle America, LLC",34,Sacramento,WM Recycle America,3562 Ramona Ave,Sacramento                              ,95826,County of Sacramento,WM Recycle America,Composting                         ,Composting Facility (Green Waste)  ,Permitted                          ,Active                             ,38.54306,-121.41306,3151,10944
34-AA-0191,7,"Waste Management Recycle America, LLC",34,Sacramento,WM Recycle America,3562 Ramona Ave,Sacramento                              ,95826,County of Sacramento,WM Recycle America,Transfer/Processing                ,Large Vol CDI Debris Proc. Facility,Permitted                          ,Active                             ,38.54306,-121.41306,3151,11041
19-AA-0856,1,Waste Management South Gate Transfer,19,Los Angeles,H.B.J.J. Inc. Subsidiary Of USA Waste,4489 Ardine Street,South Gate                              ,90280,County of Los Angeles,"H.B.J.J., Inc. Sub. Of USA Waste",Transfer/Processing                ,Large Volume Transfer/Proc Facility,Permitted                          ,Active                             ,33.95825,-118.19074,1503,1531
30-AB-0404,1,Waste Mgt. of Orange LVTS,30,Orange,Waste Managment of Orange County,16122 Construction Circle East,Irvine                                  ,92606,County of Orange                        ,"USA Waste of California, Inc,",Transfer/Processing                ,Limited Volume Transfer Operation,Notification                       ,Active                             ,33.6957,-117.82,10791,11220
37-AA-0958,1,Waste Mgt.North Co. Limited Vol.Trans Op,37,San Diego,Waste Management Inc. North County,2403 B Industry Street,Oceanside                               ,92054,County of San Diego                     ,"Keenan, James W. , c/o Walter E. Rusinek",Transfer/Processing                ,Limited Volume Transfer Operation,Notification                       ,Active                             ,33.19818,-117.34737,10667,11014
19-AA-0857,1,Waste Resources Recovery,19,Los Angeles,"Waste Resources Recovery, Inc.",357 West Compton Blvd.,Gardena                                 ,90247,County of Los Angeles,"Waste Resources Recovery, Inc.",Transfer/Processing                ,Large Volume Transfer/Proc Facility,Permitted                          ,Active                             ,33.89513,-118.28058,1504,1532
30-CR-0168,1,Water Tank Ravine,30,Orange,,20300 Laguna Canyon Rd.,Laguna Beach                            ,92651,County of Orange                        ,City of Laguna Beach,Disposal                           ,Solid Waste Disposal Site          ,Pre-regulations                    ,Closed,33.57932,-117.75878,11129,11665
36-CR-0059,1,Waterman Landfill,36,San Bernardino,,Ne Of Intersection Of Waterman & I-10,San Bernardino                          ,92408,County of San Bernardino                ,Glenborough Corporation                 ,Disposal                           ,Solid Waste Disposal Site          ,Pre-regulations                    ,Closed,34.07082,-117.27276,3526,3567
43-AN-0027,1,Watson Park Disposal Site,43,Santa Clara,,550 North 22nd Street,San Jose                                ,95112,City of San Jose                        ,City of San Jose Parks and Rec. Dept.,Disposal                           ,Solid Waste Disposal Site          ,Pre-regulations                    ,Closed,37.35609,-121.87602,10474,10723
54-AA-0028,1,WC Wood Industries,54,Tulare,West Coast Sand and Gravel,7715 Ave. 296,Visalia                                 ,93277,County of Tulare                        ,Quinn Enterprises L.P.,Composting                         ,Composting Facility (Green Waste)  ,Permitted                          ,Active                             ,36.32106,-119.40429,4959,5042
07-AA-0044,1,WCCSLF Organic Materials Processing,7,Contra Costa,West Contra Costa Sanitary Landfill Inc,Foot Of Parr Blvd.,Richmond                                ,94801,County of Contra Costa,West Contra Costa Sanitary Landfill Inc,Composting                         ,Composting Facility (Mixed)        ,Permitted                          ,Active                             ,37.96971,-122.37896,282,286
07-AA-0044,4,WCCSLF Organic Materials Processing,7,Contra Costa,West Contra Costa Sanitary Landfill Inc,Foot Of Parr Blvd.,Richmond                                ,94801,County of Contra Costa,West Contra Costa Sanitary Landfill Inc,Transfer/Processing                ,Large Volume Transfer/Proc Facility,Permitted                          ,Active                             ,37.96971,-122.37896,282,11545
53-AA-0038,1,Weaverville Inert Cell Solid Waste DS,53,Trinity,Trinity County Solid Waste,173 Tom Bell Rd.,Weaverville                             ,96093,County of Trinity,County of Trinity,Disposal                           ,Inert Waste Disposal Site,Permitted                          ,Active                             ,40.74759,-122.9252,11405,12016
53-AA-0013,1,Weaverville Solid Waste TS & Landfill,53,Trinity,County Of Trinity,1.5 Mi Ne Weaverville Off Hwy 3,Weaverville                             ,96093,County of Trinity,County Of Trinity,Disposal                           ,Solid Waste Landfill,Permitted                          ,Inactive,40.74389,-122.925,4915,4997
53-AA-0013,5,Weaverville Solid Waste TS & Landfill,53,Trinity,County Of Trinity,1.5 Mi Ne Weaverville Off Hwy 3,Weaverville                             ,96093,County of Trinity,County Of Trinity,Transfer/Processing                ,Large Volume Transfer/Proc Facility,Surrendered                        ,Closed,40.74389,-122.925,4915,11448
53-AA-0037,1,Weaverville Transfer Station,53,Trinity,Trinity County Department of Agriculture,173 Tom Bell Rd.,Weaverville                             ,96093,County of Trinity,Trinity County Department of Agriculture,Transfer/Processing                ,Medium Volume Transfer/Proc Fac    ,Permitted                          ,Active                             ,40.74461,-122.9254,11279,11855
19-AA-5343,1,Weber Ave Dump,19,Los Angeles,"Yang, Ya Chien                          ",575 E Weber St,Compton                                 ,99999,County of Los Angeles,Tnt Bestway Transportation Inc.         ,Disposal                           ,Solid Waste Disposal Site          ,Unpermitted                        ,Closed,33.9202,-118.2198,1635,1663
09-AA-0007,1,WEDRS- CDI Recovety Operation (MVCDI),9,El Dorado,"Western El Dorado Services, Inc.",4100 Throwita Way,Placerville                             ,95667,County of Placer,"Waste Connections, Inc.",Transfer/Processing                ,Medium Vol CD Wood Debris ChipGrind Fac.,Permitted                          ,Active                             ,38.69925,-120.81581,10522,10785
09-AA-0006,1,WEDRS-Green Waste Recycling Center,9,El Dorado,"Western El Dorado Services, Inc.",4100 Throwita Way,Placerville                             ,95667,County of Placer,"Waste Connections, Inc.",Composting                         ,Chipping and Grinding Activity Fac./ Op.,Notification                       ,Active                             ,38.69925,-120.81581,10521,10784
47-AA-0019,1,Weed Solid Waste Disposal Site,47,Siskiyou,City Of Weed Public Works Dept          ,Angel Valley Rd; East Of Weed,Weed                                    ,96094,County of Siskiyou,Waste Management Of The Inland Valley,Disposal                           ,Solid Waste Disposal Site          ,Permitted                          ,Closed,41.43167,-122.34833,4521,4595
19-AK-5010,1,"Weissker, Herman Inc.",19,Los Angeles,,"Orange St. & Spring St., Long Beach",Long Beach                              ,90807,County of Los Angeles,Cree Investement Company,Disposal                           ,Solid Waste Disposal Site          ,Unpermitted                        ,Closed,33.81222,-118.17523,1776,1807
19-AK-5010,1,"Weissker, Herman Inc.",19,Los Angeles,,"Orange St. & Spring St., Long Beach",Long Beach                              ,90807,County of Los Angeles,Long Beach City / Harbor Department,Disposal                           ,Solid Waste Disposal Site          ,Unpermitted                        ,Closed,33.81222,-118.17523,1776,1807
15-CR-0036,1,Weldon #1 Bd,15,Kern,County of Kern Waste Management Dept.,"SW/4 SW/4 NW/4 Sec. 24, T26S, R34E",Weldon                                  ,93555,County of Kern,US Dept Interior Blm Ridgecrest,Disposal                           ,Solid Waste Disposal Site          ,Pre-regulations                    ,Closed,35.65455,-118.2884,1065,1079
18-AA-0008,1,Wendel Disp Fac Transfer Stn,18,Lassen,Lassen Regional Solid Waste Mgmt. Author,1/4 Mi N Of County Road 320,Wendel                                  ,96136,County of Lassen,County Of Lassen Public Works Dept,Transfer/Processing                ,Limited Volume Transfer Operation,Notification                       ,Active                             ,40.36917,-120.23444,1303,1321
18-CR-0002,1,Wendel Dump,18,Lassen,County Of Lassen Public Works Dept,1/3 Mile off Wendel Rd (Co. Rd. 320),Wendel                                  ,96136,County of Lassen,County Of Lassen Public Works Dept,Disposal                           ,Solid Waste Disposal Site          ,Pre-regulations                    ,Closed,40.37,-120.23333,1317,1335
19-AQ-0017,1,Werdin Dump,19,Los Angeles,,20600 Main Street,Carson                                  ,90745,County of Los Angeles,Vista Loma Trailer Park                 ,Disposal                           ,Solid Waste Disposal Site          ,Pre-regulations                    ,Closed,33.83333,-118.27778,1806,1837
01-AA-0004,1,West Beach Sanitary Landfill,1,Alameda,,Sw Corner Alameda Nas,Alameda                                 ,99999,County of Alameda,US Dept Of Navy-Alameda,Disposal                           ,Solid Waste Disposal Site          ,Permitted                          ,Closed,37.785,-122.3286,3,3
01-AA-0004,1,West Beach Sanitary Landfill,1,Alameda,,Sw Corner Alameda Nas,Alameda                                 ,99999,County of Alameda,US Dept Of Navy-Oakland,Disposal                           ,Solid Waste Disposal Site          ,Permitted                          ,Closed,37.785,-122.3286,3,3
45-AA-0043,1,West Central Landfill,45,Shasta,County Of Shasta Public Works Department,14095 Clear Creek Road,Igo                                     ,96047,County of Shasta                        ,County Of Shasta Public Works Department,Disposal                           ,Solid Waste Landfill,Permitted                          ,Active                             ,40.48156,-122.53498,4436,4500
10-AA-0197,1,West Coast Waste,10,Fresno,West Coast Waste,3077 Golden State Frontage Road,Fresno                                  ,93725,County of Fresno                        ,West Coast Waste,Composting                         ,Chipping and Grinding Activity Fac./ Op.,Permitted                          ,Active                             ,36.69017,-119.75084,10595,10892
49-AA-0361,1,West College Disposal Site,49,Sonoma,City Of Santa Rosa Publ Wks-Admin Dr    ,35 Stony Point Rd #b,Santa Rosa                              ,95401,County of Sonoma,City Of Santa Rosa Publ Wks-Admin Dr    ,Disposal                           ,Solid Waste Disposal Site          ,Pre-regulations                    ,Closed,38.44333,-122.74944,4678,4753
49-AA-0391,1,West College Transfer Station,49,Sonoma,City of Santa Rosa,35 Stony Point Road,Santa Rosa                              ,95401,County of Sonoma,City of Santa Rosa,Transfer/Processing                ,Medium Volume Transfer/Proc Fac    ,Permitted                          ,Active                             ,38.44377,-122.75107,10524,10787
07-AA-0001,1,West Contra Costa Landfill,7,Contra Costa,West Contra Costa Sanitary Landfill Inc,Parr Blvd & Garden Tract Rd,Richmond                                ,94806,County of Contra Costa,West Contra Costa Sanitary Landfill Inc,Disposal                           ,Solid Waste Landfill,Permitted                          ,Closed,37.972,-122.37639,262,266
21-AA-0063,1,West Marin Compost,21,Marin,"Lunny Grading and Paving, Inc.",6290 Nicasio Valley Rd.,Nicasio                                 ,94946,County of Marin                         ,LaFrianchi Family,Composting                         ,Composting Operation (Ag),Notification                       ,Active                             ,38.08429,-122.70651,11173,11713
21-AA-0067,1,West Marin Compost Project- Drop Off,21,Marin,"Lunny Grading and Paving, Inc.",5575 Nicasio Valley Rd.,Nicasio                                 ,94946,County of Marin                         ,Marin Municipal Water District,Composting                         ,Composting Operation (Green Waste) ,Notification                       ,Active                             ,38.06781,-122.69653,11284,11863
21-AA-0002,1,West Marin Sanitary Landfill,21,Marin,West Marin Sanitary Landfill Inc,Hwy 1; 1 Mi N Pt Reyes Station,Point Reyes Station                     ,94956,County of Marin                         ,West Marin Sanitary Landfill Inc,Disposal                           ,Solid Waste Disposal Site          ,Permitted                          ,Closed,38.09595,-122.78883,2201,2232
37-AA-0020,1,West Miramar Sanitary Landfill,37,San Diego,City Of San Diego,5180 Convoy Street,San Diego                               ,92111,City of San Diego                       ,United State of America Dept. of Navy,Disposal                           ,Solid Waste Landfill,Permitted                          ,Active                             ,32.856,-117.162,3716,3758
33-AA-0002,1,West Riverside Sanitary Landfill        ,33,Riverside,County Of Riverside Waste Mgmt Dept,"North Of Hwy.60, Hall Avenue            ",Rubidoux                                ,92509,County of Riverside,County Of Riverside Waste Mgmt Dept,Disposal                           ,Solid Waste Disposal Site          ,Pre-regulations                    ,Closed,34.00638,-117.39218,2927,2960
15-CR-0084,1,West Tehachapi Burn Dump,15,Kern,County of Kern Waste Management Dept.,"T32s R33e, Section 17",Tehachapi                               ,93561,County of Kern,Broome Family Trust                     ,Disposal                           ,Solid Waste Disposal Site          ,Pre-regulations                    ,Closed,35.1396,-118.4665,1110,1124
43-CR-0001,1,West Valley Closed Landfill/Campisi Site,43,Santa Clara,,901 & 910 Campesi Wy. 1845 S. Bascom Ave,Campbell                                ,95008,County of Santa Clara                   ,"Campbell Office Center, Inc.",Disposal                           ,Solid Waste Disposal Site          ,To Be Determined                   ,Closed,37.2909,-121.9342,4361,4424
43-CR-0001,1,West Valley Closed Landfill/Campisi Site,43,Santa Clara,,901 & 910 Campesi Wy. 1845 S. Bascom Ave,Campbell                                ,95008,County of Santa Clara                   ,"Campisi Way Association, LLC",Disposal                           ,Solid Waste Disposal Site          ,To Be Determined                   ,Closed,37.2909,-121.9342,4361,4424
43-CR-0001,1,West Valley Closed Landfill/Campisi Site,43,Santa Clara,,901 & 910 Campesi Wy. 1845 S. Bascom Ave,Campbell                                ,95008,County of Santa Clara                   ,City of Campbell,Disposal                           ,Solid Waste Disposal Site          ,To Be Determined                   ,Closed,37.2909,-121.9342,4361,4424
43-CR-0001,1,West Valley Closed Landfill/Campisi Site,43,Santa Clara,,901 & 910 Campesi Wy. 1845 S. Bascom Ave,Campbell                                ,95008,County of Santa Clara                   ,New West Fedral S & L Association       ,Disposal                           ,Solid Waste Disposal Site          ,To Be Determined                   ,Closed,37.2909,-121.9342,4361,4424
19-AR-1261,1,West Valley Fibres,19,Los Angeles,"Potential Industries, Inc.",14811 Keswick St.,Van Nuys (In Los Angeles)               ,91405,City of Los Angeles,Franz Neuwirth,Transfer/Processing                ,Medium Volume Transfer/Proc Fac    ,Permitted                          ,Active                             ,34.21142,-118.45601,11351,11951
36-AA-0341,6,West Valley Materials Recvr`y Facility,36,San Bernardino,West Valley Recycling and Transfer,13373 Napa Street,Fontana                                 ,92335,County of San Bernardino                ,"West Valley MRF, LLC",Composting                         ,Composting Facility (Mixed)        ,Permitted                          ,Active                             ,34.08942,-117.51106,3418,11071
36-AA-0341,1,West Valley Materials Recvr`y Facility,36,San Bernardino,West Valley Recycling and Transfer,13373 Napa Street,Fontana                                 ,92335,County of San Bernardino                ,"West Valley MRF, LLC",Transfer/Processing                ,Large Volume Transfer/Proc Facility,Permitted                          ,Active                             ,34.08942,-117.51106,3418,3460
36-AA-0341,8,West Valley Materials Recvr`y Facility,36,San Bernardino,West Valley Recycling and Transfer,13373 Napa Street,Fontana                                 ,92335,County of San Bernardino                ,"West Valley MRF, LLC",Transfer/Processing                ,Small Vol CDI Debris Proc. Operation,Permitted                          ,Active                             ,34.08942,-117.51106,3418,11148
03-AA-0008,1,Western Amador Recycling Facility (Warf),3,Amador,"ACES Waste Services, Inc.",6500 Buena Vista Road,Ione                                    ,95640,County of Amador,County of Amador,Transfer/Processing                ,Large Volume Transfer/Proc Facility,Permitted                          ,Active                             ,38.31501,-120.92301,98,100
19-AR-5585,1,Western District Satellite Yard,19,Los Angeles,City Of Los Angeles Bureau Of Sanitation,6000 West Jefferson Blvd.,Los Angeles (City)                      ,90016,City of Los Angeles,City Of Los Angeles Bureau Of Sanitation,Transfer/Processing                ,Direct Transfer Facility           ,Permitted                          ,Active                             ,34.02046,-118.38021,2001,2032
09-AA-0004,1,Western El Dorado Recovery Systems MRF,9,El Dorado,Western El Dorado Reg System,4100 Throwita Way,Placerville                             ,95667,County of Placer,"Waste Connections of California, Inc.",Transfer/Processing                ,Large Volume Transfer/Proc Facility,Permitted                          ,Active                             ,38.69896,-120.81562,384,390
39-AA-0049,1,"Western Organics, Inc - Gro-Well Brands",39,San Joaquin,"Western Organics, Inc- Gro-Well Brands",4343 Mc Kinley Avenue,Stockton                                ,95206,County of San Joaquin,McKinley Way Properties Inc.,Transfer/Processing                ,Limited Volume Transfer Operation,Notification                       ,Active                             ,37.9064,-121.2737,10579,10855
31-AA-0001,2,Western Placer Waste Mgmt Authority MRF,31,Placer,Western Placer Waste Mgt Authority,3195 Athens Ave.,Lincoln                                 ,95765,County of Placer,Western Placer Waste Mgt Authority,Composting                         ,Composting Facility (Green Waste)  ,Permitted                          ,Active                             ,38.83731,-121.34912,2822,2854
31-AA-0001,1,Western Placer Waste Mgmt Authority MRF,31,Placer,Western Placer Waste Mgt Authority,3195 Athens Ave.,Lincoln                                 ,95765,County of Placer,Western Placer Waste Mgt Authority,Transfer/Processing                ,Large Volume Transfer/Proc Facility,Permitted                          ,Active                             ,38.83731,-121.34912,2822,2853
31-AA-0210,1,Western Regional Landfill,31,Placer,Western Placer Waste Mgt Authority,3195 Athens Road  Ap #17-060-02,Lincoln                                 ,95648,County of Placer,Western Placer Waste Mgt Authority,Disposal                           ,Solid Waste Landfill,Permitted                          ,Active                             ,38.83583,-121.34472,2826,2858
30-AB-0439,1,Western Street Sweeper Transfer Stataion,30,Orange,"City of Anaheim, Public Works Operations",600 South Western Avenue,Anaheim                                 ,92804,County of Orange                        ,"City of Anaheim, Finance Department",Transfer/Processing                ,Limited Volume Transfer Operation,Notification                       ,Active                             ,33.82431,-118.0024,10893,11358
16-AA-0026,3,Westlake Farms Co-Composting Facility,16,Kings,Los Angeles County Sanitation Districts,N of Utica and 23rd Avenue,Kettleman City                          ,93239,County of Kings                         ,Los Angeles County Sanitation Districts,Composting                         ,Composting Facility (Other),Permitted                          ,Planned                            ,35.96668,-119.88662,10550,10978
23-AA-0041,1,Westport Limited Volume Transfer Center,23,Mendocino,Solid Wastes Of Willits Inc,"37551 North Hwy 1, .5 Mi. N. Or Westport",Westport                                ,95488,County of Mendocino                     ,Westport County Water District          ,Transfer/Processing                ,Limited Volume Transfer Operation,Notification                       ,Active                             ,39.64189,-123.78247,2297,2328
18-CR-0003,1,Westwood Dump /Mountain Meadows IDS,18,Lassen,County Of Lassen Public Works Dept,"E/O Westwood, N/O Lake",Westwood                                ,96137,County of Lassen,"Grandell, George                        ",Disposal                           ,Solid Waste Disposal Site          ,Pre-regulations                    ,Closed,40.29333,-121,1318,1336
18-AA-0010,1,Westwood Landfill,18,Lassen,Lassen Regional Solid Waste Mgmt. Author,North Side Hwy 36;1 Mi W Of Westwood,Westwood                                ,96137,County of Lassen,Lassen Regional Solid Waste Authority,Disposal                           ,Solid Waste Landfill,Permitted                          ,Active                             ,40.318,-121.02272,1305,1323
18-AA-0010,2,Westwood Landfill,18,Lassen,Lassen Regional Solid Waste Mgmt. Author,North Side Hwy 36;1 Mi W Of Westwood,Westwood                                ,96137,County of Lassen,Lassen Regional Solid Waste Authority,Transfer/Processing                ,Limited Volume Transfer Operation,Permitted                          ,Active                             ,40.318,-121.02272,1305,11521
37-AA-0963,1,"Whillock Contracting, Inc E/ CDI Debris",37,San Diego,"Whillock Contracting, Inc.",18459 Bee canyon Road,Ramona                                  ,92065,County of San Diego                     ,"Clevenger, Eric",Transfer/Processing                ,Emergency CD/I Debris Op.,To Be Determined                   ,Closed,32.71667,-117.15,10794,11232
05-CR-0024,1,White Pines BD/DS,5,Calaveras,,"T5n,r15esec`s 16,21 (Mdm)",White Pines                             ,95252,County of Calaveras,"Georgia Pacific West, Inc. - Martell",Disposal                           ,Solid Waste Disposal Site          ,Pre-regulations                    ,Closed,38.20833,-120.765,221,223
34-AA-0012,1,White Rock Road Disposal Site - North,34,Sacramento,,White Rock Rd & Grant Line Rd Intersect,Rancho Cordova                          ,95742,County of Sacramento,"Coombs, Richard                         ",Disposal                           ,Solid Waste Disposal Site          ,Unpermitted                        ,Closed,38.59848,-121.18549,3127,3161
34-CR-5046,1,White Rock Road Landfill - South,34,Sacramento,,S Side White Rock Rd 1m W Grant Line Rd,Rancho Cordova                          ,95742,County of Sacramento,John Tsakapoulos/Tom Linn,Disposal                           ,Solid Waste Disposal Site          ,Pre-regulations                    ,Closed,38.59588,-121.17682,3193,3232
12-AA-0023,1,Whitethorn Container Site AKA Thorn Site,12,Humboldt,County Of Humboldt Dept Of Public Works,"Briceland-Thorn Rd, Whitethorn, CA",Shelter Cove                            ,95589,County of Humboldt,County Of Humboldt Dept Of Public Works,Transfer/Processing                ,Limited Volume Transfer Operation,Notification                       ,Active                             ,40.06222,-123.95933,698,707
45-CR-0020,1,Whitmore Disposal Site,45,Shasta,County Of Shasta Public Works Department,1/4 Miles South Of Whitmore Road,Whitmore                                ,96096,County of Shasta                        ,County Of Shasta Public Works Department,Disposal                           ,Solid Waste Disposal Site          ,Pre-regulations                    ,Closed,40.62833,-121.91167,4460,4526
45-AA-0006,1,Whitmore Transfer Station,45,Shasta,County Of Shasta Public Works Department,1/4 Mile South Of Whitmore,Whitmore                                ,96096,County of Shasta                        ,County of Shasta Public Works Dept.,Transfer/Processing                ,Limited Volume Transfer Operation,Notification                       ,Active                             ,40.62547,-121.91419,4417,4480
19-AA-0867,1,Whittier Fertilizer Co.,19,Los Angeles,Whittier Fertilizer Company,"9441 Kruse Rd., Pico Rivera",Pico Rivera                             ,90660,County of Los Angeles,"U.S. Dept Of The Army, Enginer Dist.    ",Composting                         ,Composting Operation (Green Waste) ,Notification                       ,Active                             ,34.02033,-118.06582,1514,1543
19-AA-0867,1,Whittier Fertilizer Co.,19,Los Angeles,Whittier Fertilizer Company,"9441 Kruse Rd., Pico Rivera",Pico Rivera                             ,90660,County of Los Angeles,Whittier Fertilizer Company,Composting                         ,Composting Operation (Green Waste) ,Notification                       ,Active                             ,34.02033,-118.06582,1514,1543
